arc	type	trial_set	pos	date	huge	pattern	locale	heading_rad	species	predator	id	video
10	bar	C39	1	03/02/2016	0	bar 10	California	6.28	Sp	0	C153	NA
10	bar	C39	2	03/02/2016	0	bar 10	California	5.48	Sp	0	C154	NA
10	bar	C39	3	03/02/2016	0	bar 10	California	5.54	Sp	0	C155	NA
10	bar	C39	4	03/02/2016	0	bar 10	California	4.43	Sp	0	C156	NA
10	bar	C40	1	03/02/2016	0	bar 10	California	0.26	Sp	0	C157	NA
10	bar	C40	2	03/02/2016	0	bar 10	California	6.19	Sp	0	C158	NA
10	bar	C40	3	03/02/2016	0	bar 10	California	3.88	Sp	0	C159	NA
10	bar	C40	4	03/02/2016	0	bar 10	California	1.39	Sp	0	C160	NA
10	bar	C41	1	03/02/2016	0	bar 10	California	5.99	Sp	0	C161	NA
10	bar	C41	2	03/02/2016	0	bar 10	California	0.81	Sp	0	C162	NA
10	bar	C41	3	03/02/2016	0	bar 10	California	2.15	Sp	0	C163	NA
10	bar	C41	4	03/02/2016	0	bar 10	California	0.42	Sp	0	C164	NA
10	bar	C42	1	03/02/2016	0	bar 10	California	3.34	Sp	0	C165	NA
10	bar	C42	2	03/02/2016	0	bar 10	California	3.71	Sp	0	C166	NA
10	bar	C42	3	03/02/2016	0	bar 10	California	5.95	Sp	0	C167	NA
10	bar	C42	4	03/02/2016	0	bar 10	California	3.55	Sp	0	C168	NA
10	bar	C43	1	03/02/2016	0	bar 10	California	5.74	Sp	0	C169	NA
10	bar	C43	2	03/02/2016	0	bar 10	California	5.54	Sp	0	C170	NA
10	bar	C43	3	03/02/2016	0	bar 10	California	5.91	Sp	0	C171	NA
10	bar	C43	4	03/02/2016	0	bar 10	California	1.35	Sp	0	C172	NA
10	bar	C44	4	03/02/2016	0	bar 10	California	5.42	Sp	0	C173	NA
10	bar	C44	1	03/02/2016	0	bar 10	California	1.76	Sp	0	C174	NA
10	bar	C44	2	03/02/2016	0	bar 10	California	5.07	Sp	0	C175	NA
10	bar	C44	3	03/02/2016	0	bar 10	California	2.3	Sp	0	C176	NA
10	bar	C45	1	03/02/2016	0	bar 10	California	5.97	Sp	0	C177	NA
10	bar	C45	2	03/02/2016	0	bar 10	California	2.13	Sp	0	C178	NA
10	bar	C45	3	03/02/2016	0	bar 10	California	1.81	Sp	0	C179	NA
10	bar	C45	4	03/02/2016	0	bar 10	California	2.29	Sp	0	C180	NA
10	bar	C46	1	03/02/2016	0	bar 10	California	4.31	Sp	0	C181	NA
10	bar	C46	2	03/02/2016	0	bar 10	California	5.83	Sp	0	C182	NA
10	bar	C46	3	03/02/2016	0	bar 10	California	5.47	Sp	0	C183	NA
10	bar	C46	4	03/02/2016	0	bar 10	California	0.13	Sp	0	C184	NA
10	bar	C47	1	04/02/2016	0	bar 10	California	0.1	Sp	0	C185	NA
10	bar	C47	2	04/02/2016	0	bar 10	California	2.81	Sp	0	C186	NA
10	bar	C47	3	04/02/2016	0	bar 10	California	2.8	Sp	0	C187	NA
10	bar	C47	4	04/02/2016	0	bar 10	California	2.9	Sp	0	C188	NA
10	bar	C48	1	04/02/2016	0	bar 10	California	5.57	Sp	0	C189	NA
10	bar	C48	2	04/02/2016	0	bar 10	California	6.16	Sp	0	C190	NA
10	bar	C48	3	04/02/2016	0	bar 10	California	3.32	Sp	0	C191	NA
10	bar	C48	4	04/02/2016	0	bar 10	California	1.06	Sp	0	C192	NA
9	DoG	C49	1	04/02/2016	0	dog 9	California	2.82	Sp	0	C193	NA
9	DoG	C49	2	04/02/2016	0	dog 9	California	0.28	Sp	0	C194	NA
9	DoG	C49	3	04/02/2016	0	dog 9	California	3.08	Sp	0	C195	NA
9	DoG	C49	4	04/02/2016	0	dog 9	California	5.57	Sp	0	C196	NA
9	DoG	C50	1	04/02/2016	0	dog 9	California	3.45	Sp	0	C197	NA
9	DoG	C50	2	04/02/2016	0	dog 9	California	3.51	Sp	0	C198	NA
9	DoG	C50	3	04/02/2016	0	dog 9	California	5.4	Sp	0	C199	NA
9	DoG	C50	4	04/02/2016	0	dog 9	California	4.62	Sp	0	C200	NA
9	DoG	C51	1	04/02/2016	0	dog 9	California	6.17	Sp	0	C201	NA
9	DoG	C51	2	04/02/2016	0	dog 9	California	3.06	Sp	0	C202	NA
9	DoG	C51	3	04/02/2016	0	dog 9	California	3.83	Sp	0	C203	NA
9	DoG	C51	4	04/02/2016	0	dog 9	California	2.14	Sp	0	C204	NA
9	DoG	C52	1	04/02/2016	0	dog 9	California	2.73	Sp	0	C205	NA
9	DoG	C52	2	04/02/2016	0	dog 9	California	0.62	Sp	0	C206	NA
9	DoG	C52	3	04/02/2016	0	dog 9	California	0.17	Sp	0	C207	NA
9	DoG	C52	4	04/02/2016	0	dog 9	California	5.68	Sp	0	C208	NA
9	DoG	C53	1	04/02/2016	0	dog 9	California	3.36	Sp	0	C209	NA
9	DoG	C53	2	04/02/2016	0	dog 9	California	5.94	Sp	0	C210	NA
9	DoG	C53	3	04/02/2016	0	dog 9	California	1.32	Sp	0	C211	NA
9	DoG	C53	4	04/02/2016	0	dog 9	California	0.32	Sp	0	C212	NA
9	DoG	C54	1	04/02/2016	0	dog 9	California	5.19	Sp	0	C213	NA
9	DoG	C54	2	04/02/2016	0	dog 9	California	1.18	Sp	0	C214	NA
9	DoG	C54	3	04/02/2016	0	dog 9	California	0.62	Sp	0	C215	NA
9	DoG	C54	4	04/02/2016	0	dog 9	California	5.76	Sp	0	C216	NA
9	DoG	C55	1	04/02/2016	0	dog 9	California	5.65	Sp	0	C217	NA
9	DoG	C55	2	04/02/2016	0	dog 9	California	2.19	Sp	0	C218	NA
9	DoG	C55	3	04/02/2016	0	dog 9	California	4.94	Sp	0	C219	NA
9	DoG	C55	4	04/02/2016	0	dog 9	California	0.43	Sp	0	C220	NA
9	DoG	C56	1	04/02/2016	0	dog 9	California	2.06	Sp	0	C221	NA
9	DoG	C56	2	04/02/2016	0	dog 9	California	4.14	Sp	0	C222	NA
9	DoG	C56	3	04/02/2016	0	dog 9	California	6.12	Sp	0	C223	NA
9	DoG	C56	4	04/02/2016	0	dog 9	California	4.61	Sp	0	C224	NA
9	DoG	C57	1	06/02/2016	0	dog 9	California	0.92	Sp	0	C225	NA
9	DoG	C57	2	06/02/2016	0	dog 9	California	5.34	Sp	0	C226	NA
9	DoG	C57	3	06/02/2016	0	dog 9	California	5.24	Sp	0	C227	NA
9	DoG	C57	4	06/02/2016	0	dog 9	California	0.68	Sp	0	C228	NA
9	DoG	C58	1	06/02/2016	0	dog 9	California	6.23	Sp	0	C229	NA
9	DoG	C58	2	06/02/2016	0	dog 9	California	5.16	Sp	0	C230	NA
9	DoG	C58	3	06/02/2016	0	dog 9	California	4.83	Sp	0	C231	NA
9	DoG	C58	4	06/02/2016	0	dog 9	California	3.5	Sp	0	C232	NA
6.5	bar	C59	1	06/02/2016	0	bar 6.5	California	2.45	Sp	0	C233	NA
6.5	bar	C59	2	06/02/2016	0	bar 6.5	California	1.91	Sp	0	C234	NA
6.5	bar	C59	3	06/02/2016	0	bar 6.5	California	4.92	Sp	0	C235	NA
6.5	bar	C59	4	06/02/2016	0	bar 6.5	California	2.79	Sp	0	C236	NA
6.5	bar	C60	1	06/02/2016	0	bar 6.5	California	1.11	Sp	0	C237	NA
6.5	bar	C60	2	06/02/2016	0	bar 6.5	California	3.69	Sp	0	C238	NA
6.5	bar	C60	3	06/02/2016	0	bar 6.5	California	0.51	Sp	0	C239	NA
6.5	bar	C60	4	06/02/2016	0	bar 6.5	California	4.01	Sp	0	C240	NA
6.5	bar	C61	1	06/02/2016	0	bar 6.5	California	5.23	Sp	0	C241	NA
6.5	bar	C61	2	06/02/2016	0	bar 6.5	California	1.26	Sp	0	C242	NA
6.5	bar	C61	3	06/02/2016	0	bar 6.5	California	6.24	Sp	0	C243	NA
6.5	bar	C61	4	06/02/2016	0	bar 6.5	California	5.18	Sp	0	C244	NA
6.5	bar	C62	1	06/02/2016	0	bar 6.5	California	6.13	Sp	0	C245	NA
6.5	bar	C62	2	06/02/2016	0	bar 6.5	California	3.05	Sp	0	C246	NA
6.5	bar	C62	3	06/02/2016	0	bar 6.5	California	0.23	Sp	0	C247	NA
6.5	bar	C62	4	06/02/2016	0	bar 6.5	California	0.12	Sp	0	C248	NA
6.5	bar	C63	1	06/02/2016	0	bar 6.5	California	3.71	Sp	0	C249	NA
6.5	bar	C63	2	06/02/2016	0	bar 6.5	California	0.84	Sp	0	C250	NA
6.5	bar	C63	3	06/02/2016	0	bar 6.5	California	4.68	Sp	0	C251	NA
6.5	bar	C63	4	06/02/2016	0	bar 6.5	California	0.18	Sp	0	C252	NA
6.5	bar	C64	1	07/02/2016	0	bar 6.5	California	4.6	Sp	0	C253	NA
6.5	bar	C64	2	07/02/2016	0	bar 6.5	California	0.12	Sp	0	C254	NA
6.5	bar	C64	3	07/02/2016	0	bar 6.5	California	0.34	Sp	0	C255	NA
6.5	bar	C64	4	07/02/2016	0	bar 6.5	California	5.77	Sp	0	C256	NA
6.5	bar	C65	1	07/02/2016	0	bar 6.5	California	2.34	Sp	0	C257	NA
6.5	bar	C65	2	07/02/2016	0	bar 6.5	California	0.2	Sp	0	C258	NA
6.5	bar	C65	3	07/02/2016	0	bar 6.5	California	0.45	Sp	0	C259	NA
6.5	bar	C65	4	07/02/2016	0	bar 6.5	California	3.54	Sp	0	C260	NA
6.5	bar	C66	1	07/02/2016	0	bar 6.5	California	2.38	Sp	0	C261	NA
6.5	bar	C66	2	07/02/2016	0	bar 6.5	California	5.48	Sp	0	C262	NA
6.5	bar	C66	3	07/02/2016	0	bar 6.5	California	3.81	Sp	0	C263	NA
6.5	bar	C66	4	07/02/2016	0	bar 6.5	California	3.48	Sp	0	C264	NA
0	control	C67	2	09/02/2016	0	control	California	3.62	Sp	0	C265	NA
0	control	C67	3	09/02/2016	0	control	California	5.3	Sp	0	C266	NA
0	control	C67	4	09/02/2016	0	control	California	2.29	Sp	0	C267	NA
0	control	C67	1	09/02/2016	0	control	California	0.93	Sp	0	C268	NA
0	control	C68	1	09/02/2016	0	control	California	4.17	Sp	0	C269	NA
0	control	C68	2	09/02/2016	0	control	California	2.75	Sp	0	C270	NA
0	control	C68	3	09/02/2016	0	control	California	3.6	Sp	0	C271	NA
0	control	C68	4	09/02/2016	0	control	California	5.34	Sp	0	C272	NA
0	control	C69	1	09/02/2016	0	control	California	4.1	Sp	0	C273	NA
0	control	C69	2	09/02/2016	0	control	California	2.81	Sp	0	C274	NA
0	control	C69	3	09/02/2016	0	control	California	0.7	Sp	0	C275	NA
0	control	C69	4	09/02/2016	0	control	California	3.71	Sp	0	C276	NA
0	control	C70	1	09/02/2016	0	control	California	4.72	Sp	0	C277	NA
0	control	C70	2	09/02/2016	0	control	California	2.69	Sp	0	C278	NA
0	control	C70	3	09/02/2016	0	control	California	2.1	Sp	0	C279	NA
0	control	C70	4	09/02/2016	0	control	California	4.76	Sp	0	C280	NA
17	DoG	C71	1	09/02/2016	0	dog 17	California	3.47	Sp	0	C281	NA
17	DoG	C71	2	09/02/2016	0	dog 17	California	1.26	Sp	0	C282	NA
17	DoG	C71	3	09/02/2016	0	dog 17	California	1.94	Sp	0	C283	NA
17	DoG	C71	4	09/02/2016	0	dog 17	California	4.21	Sp	0	C284	NA
17	DoG	C72	1	09/02/2016	0	dog 17	California	3.82	Sp	0	C285	NA
17	DoG	C72	2	10/02/2016	0	dog 17	California	4.7	Sp	0	C286	NA
17	DoG	C72	3	10/02/2016	0	dog 17	California	0.23	Sp	0	C287	NA
17	DoG	C72	4	09/02/2016	0	dog 17	California	3.26	Sp	0	C288	NA
17	DoG	C73	1	09/02/2016	0	dog 17	California	2.51	Sp	0	C289	NA
17	DoG	C73	2	09/02/2016	0	dog 17	California	2.41	Sp	0	C290	NA
17	DoG	C73	3	09/02/2016	0	dog 17	California	0.63	Sp	0	C291	NA
17	DoG	C73	4	09/02/2016	0	dog 17	California	5.25	Sp	0	C292	NA
17	DoG	C74	1	09/02/2016	0	dog 17	California	2.63	Sp	0	C293	NA
17	DoG	C74	2	09/02/2016	0	dog 17	California	4.65	Sp	0	C294	NA
17	DoG	C74	3	09/02/2016	0	dog 17	California	1.28	Sp	0	C295	NA
17	DoG	C74	4	09/02/2016	0	dog 17	California	0.74	Sp	0	C296	NA
17	DoG	C75	1	09/02/2016	0	dog 17	California	5.82	Sp	0	C297	NA
17	DoG	C75	2	09/02/2016	0	dog 17	California	2.57	Sp	0	C298	NA
17	DoG	C75	3	09/02/2016	0	dog 17	California	1.59	Sp	0	C299	NA
17	DoG	C75	4	09/02/2016	0	dog 17	California	1.04	Sp	0	C300	NA
6.5	bar	C76	1	09/02/2016	0	bar 6.5	California	3.3	Sp	0	C301	NA
6.5	bar	C76	2	09/02/2016	0	bar 6.5	California	4.05	Sp	0	C302	NA
6.5	bar	C76	3	09/02/2016	0	bar 6.5	California	2.26	Sp	0	C303	NA
6.5	bar	C76	4	09/02/2016	0	bar 6.5	California	3.47	Sp	0	C304	NA
6.5	bar	C77	1	10/02/2016	0	bar 6.5	California	4.67	Sp	0	C305	NA
6.5	bar	C77	2	10/02/2016	0	bar 6.5	California	3.64	Sp	0	C306	NA
6.5	bar	C77	3	10/02/2016	0	bar 6.5	California	3.66	Sp	0	C307	NA
6.5	bar	C77	4	10/02/2016	0	bar 6.5	California	4.8	Sp	0	C308	NA
6.5	bar	C78	1	10/02/2016	0	bar 6.5	California	1.52	Sp	0	C309	NA
6.5	bar	C78	2	10/02/2016	0	bar 6.5	California	5.24	Sp	0	C310	NA
6.5	bar	C78	3	10/02/2016	0	bar 6.5	California	0.91	Sp	0	C311	NA
6.5	bar	C78	4	10/02/2016	0	bar 6.5	California	1.35	Sp	0	C312	NA
6.5	bar	C79	1	10/02/2016	0	bar 6.5	California	3.81	Sp	0	C313	NA
6.5	bar	C79	2	10/02/2016	0	bar 6.5	California	5.5	Sp	0	C314	NA
6.5	bar	C79	3	10/02/2016	0	bar 6.5	California	0.96	Sp	0	C315	NA
6.5	bar	C79	4	10/02/2016	0	bar 6.5	California	4.98	Sp	0	C316	NA
6.5	bar	C80	1	10/02/2016	0	bar 6.5	California	5.88	Sp	0	C317	NA
6.5	bar	C80	2	10/02/2016	0	bar 6.5	California	1.76	Sp	0	C318	NA
6.5	bar	C80	3	10/02/2016	0	bar 6.5	California	0.66	Sp	0	C319	NA
6.5	bar	C80	4	10/02/2016	0	bar 6.5	California	5.61	Sp	0	C320	NA
6.5	bar	C81	1	10/02/2016	0	bar 6.5	California	2.48	Sp	0	C321	NA
6.5	bar	C81	2	10/02/2016	0	bar 6.5	California	4.8	Sp	0	C322	NA
6.5	bar	C81	3	10/02/2016	0	bar 6.5	California	0.39	Sp	0	C323	NA
6.5	bar	C81	4	10/02/2016	0	bar 6.5	California	6.04	Sp	0	C324	NA
40	bar	C82	1	10/02/2016	0	bar 40	California	4.1	Sp	0	C325	NA
40	bar	C82	2	10/02/2016	0	bar 40	California	0.37	Sp	0	C326	NA
40	bar	C82	3	10/02/2016	0	bar 40	California	5.39	Sp	0	C327	NA
40	bar	C82	4	10/02/2016	0	bar 40	California	4.49	Sp	0	C328	NA
9	DoG	C83	1	10/02/2016	0	dog 9	California	4.81	Sp	0	C329	NA
9	DoG	C83	2	10/02/2016	0	dog 9	California	1.44	Sp	0	C330	NA
9	DoG	C83	3	10/02/2016	0	dog 9	California	4.5	Sp	0	C331	NA
9	DoG	C83	4	10/02/2016	0	dog 9	California	4.21	Sp	0	C332	NA
9	DoG	C84	1	10/02/2016	0	dog 9	California	2.15	Sp	0	C333	NA
9	DoG	C84	2	10/02/2016	0	dog 9	California	2.95	Sp	0	C334	NA
9	DoG	C84	3	10/02/2016	0	dog 9	California	6.08	Sp	0	C335	NA
9	DoG	C84	4	10/02/2016	0	dog 9	California	5.65	Sp	0	C336	NA
9	DoG	C85	1	10/02/2016	0	dog 9	California	5.62	Sp	0	C337	NA
9	DoG	C85	2	10/02/2016	0	dog 9	California	3.41	Sp	0	C338	NA
9	DoG	C85	3	10/02/2016	0	dog 9	California	1.74	Sp	0	C339	NA
9	DoG	C85	4	10/02/2016	0	dog 9	California	3.8	Sp	0	C340	NA
9	DoG	C86	1	10/02/2016	0	dog 9	California	2.79	Sp	0	C341	NA
9	DoG	C86	2	10/02/2016	0	dog 9	California	4.35	Sp	0	C342	NA
9	DoG	C86	3	10/02/2016	0	dog 9	California	5.18	Sp	0	C343	NA
9	DoG	C86	4	10/02/2016	0	dog 9	California	1.63	Sp	0	C344	NA
9	DoG	C87	1	10/02/2016	0	dog 9	California	5.08	Sp	0	C345	NA
9	DoG	C87	2	10/02/2016	0	dog 9	California	0.78	Sp	0	C346	NA
9	DoG	C87	3	10/02/2016	0	dog 9	California	4.83	Sp	0	C347	NA
9	DoG	C87	4	10/02/2016	0	dog 9	California	4.81	Sp	0	C348	NA
10	bar	C88	1	11/02/2016	0	bar 10	California	0.77	Sp	0	C349	NA
10	bar	C88	2	11/02/2016	0	bar 10	California	3.44	Sp	0	C350	NA
10	bar	C88	3	11/02/2016	0	bar 10	California	4.95	Sp	0	C351	NA
10	bar	C88	4	11/02/2016	0	bar 10	California	5.03	Sp	0	C352	NA
10	bar	C89	1	11/02/2016	0	bar 10	California	5.9	Sp	0	C353	NA
10	bar	C89	2	11/02/2016	0	bar 10	California	2.45	Sp	0	C354	NA
10	bar	C89	3	11/02/2016	0	bar 10	California	5.36	Sp	0	C355	NA
10	bar	C89	4	11/02/2016	0	bar 10	California	0.2	Sp	0	C356	NA
10	bar	C90	1	11/02/2016	0	bar 10	California	2.11	Sp	0	C357	NA
10	bar	C90	2	11/02/2016	0	bar 10	California	2.56	Sp	0	C358	NA
10	bar	C90	3	11/02/2016	0	bar 10	California	1.42	Sp	0	C359	NA
10	bar	C90	4	11/02/2016	0	bar 10	California	1.85	Sp	0	C360	NA
10	bar	C91	4	11/02/2016	0	bar 10	California	3.28	Sp	0	C361	NA
10	bar	C91	2	11/02/2016	0	bar 10	California	4.13	Sp	0	C362	NA
10	bar	C91	3	11/02/2016	0	bar 10	California	5.57	Sp	0	C363	NA
10	bar	C91	1	11/02/2016	0	bar 10	California	1.97	Sp	0	C364	NA
17	DoG	C92	1	11/02/2016	0	dog 17	California	5.22	Sp	0	C365	NA
17	DoG	C92	2	11/02/2016	0	dog 17	California	5.56	Sp	0	C366	NA
17	DoG	C92	3	11/02/2016	0	dog 17	California	5.28	Sp	0	C367	NA
17	DoG	C92	4	11/02/2016	0	dog 17	California	0.69	Sp	0	C368	NA
17	DoG	C93	1	11/02/2016	0	dog 17	California	1.42	Sp	1	C369	NA
17	DoG	C93	2	11/02/2016	0	dog 17	California	5.1	Sp	1	C370	NA
17	DoG	C93	3	11/02/2016	0	dog 17	California	5.39	Sp	1	C371	NA
17	DoG	C93	4	11/02/2016	0	dog 17	California	5.95	Sp	1	C372	NA
17	DoG	C94	1	11/02/2016	0	dog 17	California	5.98	Sp	1	C373	NA
17	DoG	C94	2	11/02/2016	0	dog 17	California	3.82	Sp	1	C374	NA
17	DoG	C94	3	11/02/2016	0	dog 17	California	4.52	Sp	1	C375	NA
17	DoG	C94	4	11/02/2016	0	dog 17	California	4.55	Sp	1	C376	NA
17	DoG	C95	1	12/02/2016	0	dog 17	California	5.88	Sp	1	C377	NA
17	DoG	C95	2	12/02/2016	0	dog 17	California	0.49	Sp	1	C378	NA
17	DoG	C95	4	12/02/2016	0	dog 17	California	3.49	Sp	1	C379	NA
17	DoG	C95	3	12/02/2016	0	dog 17	California	2.79	Sp	1	C380	NA
17	DoG	C96	1	12/02/2016	0	dog 17	California	3.36	Sp	1	C381	NA
17	DoG	C96	2	12/02/2016	0	dog 17	California	2.96	Sp	1	C382	NA
17	DoG	C96	3	12/02/2016	0	dog 17	California	0.55	Sp	1	C383	NA
17	DoG	C96	4	12/02/2016	0	dog 17	California	5.99	Sp	1	C384	NA
17	DoG	C97	1	12/02/2016	0	dog 17	California	3.74	Sp	1	C385	NA
17	DoG	C97	2	12/02/2016	0	dog 17	California	1.65	Sp	1	C386	NA
17	DoG	C97	3	12/02/2016	0	dog 17	California	3.93	Sp	1	C387	NA
17	DoG	C97	4	12/02/2016	0	dog 17	California	0.04	Sp	1	C388	NA
17	DoG	C98	1	12/02/2016	0	dog 17	California	4.26	Sp	1	C389	NA
17	DoG	C98	2	12/02/2016	0	dog 17	California	1.15	Sp	1	C390	NA
17	DoG	C98	3	12/02/2016	0	dog 17	California	1.96	Sp	1	C391	NA
17	DoG	C98	4	12/02/2016	0	dog 17	California	6.24	Sp	1	C392	NA
17	DoG	C99	1	12/02/2016	0	dog 17	California	2.7	Sp	1	C393	NA
17	DoG	C99	2	12/02/2016	0	dog 17	California	0.04	Sp	1	C394	NA
17	DoG	C99	3	12/02/2016	0	dog 17	California	0.41	Sp	1	C395	NA
17	DoG	C99	4	12/02/2016	0	dog 17	California	0.53	Sp	1	C396	NA
17	DoG	C100	1	12/02/2016	0	dog 17	California	4.25	Sp	1	C397	NA
17	DoG	C100	2	12/02/2016	0	dog 17	California	2.2	Sp	1	C398	NA
17	DoG	C100	3	12/02/2016	0	dog 17	California	4.04	Sp	1	C399	NA
17	DoG	C100	4	12/02/2016	0	dog 17	California	4.86	Sp	1	C400	NA
17	DoG	C101	1	12/02/2016	0	dog 17	California	4.88	Sp	1	C401	NA
17	DoG	C101	2	12/02/2016	0	dog 17	California	3.83	Sp	1	C402	NA
17	DoG	C101	3	12/02/2016	0	dog 17	California	1.21	Sp	1	C403	NA
17	DoG	C101	4	12/02/2016	0	dog 17	California	5.27	Sp	1	C404	NA
17	DoG	C102	1	12/02/2016	0	dog 17	California	3.6	Sp	1	C405	NA
17	DoG	C102	2	12/02/2016	0	dog 17	California	3.93	Sp	1	C406	NA
17	DoG	C102	3	12/02/2016	0	dog 17	California	0.98	Sp	1	C407	NA
17	DoG	C102	4	12/02/2016	0	dog 17	California	1.99	Sp	1	C408	NA
17	DoG	C103	1	12/02/2016	0	dog 17	California	1.18	Sp	1	C409	NA
17	DoG	C103	2	12/02/2016	0	dog 17	California	4.71	Sp	1	C410	NA
17	DoG	C103	3	12/02/2016	0	dog 17	California	3.14	Sp	1	C411	NA
17	DoG	C103	4	12/02/2016	0	dog 17	California	4.78	Sp	1	C412	NA
17	DoG	C104	1	12/02/2016	0	dog 17	California	5.58	Sp	1	C413	NA
17	DoG	C104	2	12/02/2016	0	dog 17	California	3.12	Sp	1	C414	NA
17	DoG	C104	3	12/02/2016	0	dog 17	California	3.36	Sp	1	C415	NA
17	DoG	C104	4	12/02/2016	0	dog 17	California	4.03	Sp	1	C416	NA
17	DoG	C105	1	12/02/2016	0	dog 17	California	0.29	Sp	1	C417	NA
17	DoG	C105	2	12/02/2016	0	dog 17	California	0.68	Sp	1	C418	NA
17	DoG	C105	3	12/02/2016	0	dog 17	California	3.79	Sp	1	C419	NA
17	DoG	C105	4	12/02/2016	0	dog 17	California	5.99	Sp	1	C420	NA
17	DoG	C106	1	12/02/2016	0	dog 17	California	0.31	Sp	1	C421	NA
17	DoG	C106	2	12/02/2016	0	dog 17	California	5.5	Sp	1	C422	NA
17	DoG	C106	3	12/02/2016	0	dog 17	California	5.48	Sp	1	C423	NA
17	DoG	C106	4	12/02/2016	0	dog 17	California	3.56	Sp	1	C424	NA
10	bar	C107	1	11/02/2016	0	bar 10	California	0.17	Sp	0	C425	NA
10	bar	C107	2	11/02/2016	0	bar 10	California	4.8	Sp	0	C426	NA
10	bar	C107	3	11/02/2016	0	bar 10	California	5.74	Sp	0	C427	NA
10	bar	C107	4	11/02/2016	0	bar 10	California	5.83	Sp	0	C428	NA
0	control	C108	1	09/02/2016	0	control	California	4.65	Sp	0	C429	NA
0	control	C108	2	09/02/2016	0	control	California	5.25	Sp	0	C430	NA
0	control	C108	3	09/02/2016	0	control	California	0.71	Sp	0	C431	NA
0	control	C108	4	26/01/2016	0	control	California	0.52	Sp	0	C432	NA
0	control	C109	1	26/01/2016	0	control	California	5.6	Sp	0	C433	NA
0	control	C109	2	26/01/2016	0	control	California	0.63	Sp	0	C434	NA
0	control	C109	3	25/01/2016	0	control	California	1.32	Sp	0	C435	NA
0	control	C109	4	25/01/2016	0	control	California	1.95	Sp	0	C436	NA
15	bar	L1	1	01/07/2015	0	bar 15	Lund	-16.624	Sp	0	L5	NA
15	bar	L1	2	01/07/2015	0	bar 15	Lund	-23.703	Sp	0	L5	NA
15	bar	L1	3	01/07/2015	0	bar 15	Lund	-1.159	Sp	0	L5	NA
15	bar	L1	4	01/07/2015	0	bar 15	Lund	-0.73524	Sp	0	L5	NA
15	bar	L2	1	01/07/2015	0	bar 15	Lund	11.691	Sp	0	L1	NA
15	bar	L2	2	01/07/2015	0	bar 15	Lund	-31.341	Sp	0	L1	NA
15	bar	L2	3	01/07/2015	0	bar 15	Lund	-15.969	Sp	0	L1	NA
15	bar	L2	4	01/07/2015	0	bar 15	Lund	0.61538	Sp	0	L1	NA
15	bar	L3	1	01/07/2015	0	bar 15	Lund	21.606	Sp	0	L4	NA
15	bar	L3	2	01/07/2015	0	bar 15	Lund	1.146	Sp	0	L4	NA
15	bar	L3	3	01/07/2015	0	bar 15	Lund	24.867	Sp	0	L4	NA
15	bar	L3	4	01/07/2015	0	bar 15	Lund	-0.52804	Sp	0	L4	NA
35	bar	L4	1	13/07/2015	0	bar 35	Lund	2.391	Sp	0	L5	NA
35	bar	L4	2	13/07/2015	0	bar 35	Lund	21.634	Sp	0	L5	NA
35	bar	L4	3	13/07/2015	0	bar 35	Lund	0.63047	Sp	0	L5	NA
35	bar	L4	4	13/07/2015	0	bar 35	Lund	27.417	Sp	0	L5	NA
35	bar	L5	1	13/07/2015	0	bar 35	Lund	23.222	Sp	0	L4	NA
35	bar	L5	2	13/07/2015	0	bar 35	Lund	-0.43258	Sp	0	L4	NA
35	bar	L5	3	13/07/2015	0	bar 35	Lund	22.032	Sp	0	L4	NA
35	bar	L5	4	13/07/2015	0	bar 35	Lund	0.4781	Sp	0	L4	NA
35	bar	L6	1	13/07/2015	0	bar 35	Lund	-22.755	Sp	0	L1	NA
35	bar	L6	2	13/07/2015	0	bar 35	Lund	20.271	Sp	0	L1	NA
35	bar	L6	3	13/07/2015	0	bar 35	Lund	0.1564	Sp	0	L1	NA
35	bar	L6	4	13/07/2015	0	bar 35	Lund	0.0187	Sp	0	L1	NA
35	bar	L7	1	13/07/2015	0	bar 35	Lund	23.153	Sp	0	L3	NA
35	bar	L7	2	13/07/2015	0	bar 35	Lund	-12.468	Sp	0	L3	NA
35	bar	L7	3	13/07/2015	0	bar 35	Lund	14.815	Sp	0	L3	NA
35	bar	L7	4	13/07/2015	0	bar 35	Lund	21.778	Sp	0	L3	NA
35	bar	L8	1	13/07/2015	0	bar 35	Lund	-21.854	Sp	0	L2	NA
35	bar	L8	2	13/07/2015	0	bar 35	Lund	28.241	Sp	0	L2	NA
35	bar	L8	3	13/07/2015	0	bar 35	Lund	0.91964	Sp	0	L2	NA
35	bar	L8	4	13/07/2015	0	bar 35	Lund	-0.43235	Sp	0	L2	NA
35	bar	L9	1	29/06/2015	0	bar 35	Lund	-0.94967	Sp	0	L5	NA
35	bar	L9	2	29/06/2015	0	bar 35	Lund	-28.924	Sp	0	L5	NA
35	bar	L9	3	29/06/2015	0	bar 35	Lund	26.532	Sp	0	L5	NA
35	bar	L9	4	29/06/2015	0	bar 35	Lund	-20.009	Sp	0	L5	NA
35	bar	L10	1	29/06/2015	0	bar 35	Lund	-0.46288	Sp	0	L3	NA
35	bar	L10	2	29/06/2015	0	bar 35	Lund	22.338	Sp	0	L3	NA
35	bar	L10	3	29/06/2015	0	bar 35	Lund	11.022	Sp	0	L3	NA
